record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
24113,6,14,1996,15,PF,F,16,10,1996-06-14,Fri,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24114,6,14,1996,8,PP,F,21,10,1996-06-14,Fri,Control,Chaetodipus,penicillatus,Rodent
24115,6,14,1996,4,DM,M,38,47,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24116,6,14,1996,3,PP,M,23,14,1996-06-14,Fri,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24117,6,14,1996,6,DO,M,36,39,1996-06-14,Fri,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
24118,6,14,1996,3,PP,M,24,21,1996-06-14,Fri,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24119,6,14,1996,3,PP,F,24,21,1996-06-14,Fri,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24120,6,14,1996,4,PF,M,15,5,1996-06-14,Fri,Control,Perognathus,flavus,Rodent
24121,6,14,1996,9,DM,M,38,49,1996-06-14,Fri,Spectab exclosure,Dipodomys,merriami,Rodent
24122,6,14,1996,14,PF,M,16,9,1996-06-14,Fri,Control,Perognathus,flavus,Rodent
24123,6,14,1996,3,PF,M,16,7,1996-06-14,Fri,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24124,6,14,1996,4,PF,M,17,10,1996-06-14,Fri,Control,Perognathus,flavus,Rodent
24126,6,14,1996,3,PE,F,20,23,1996-06-14,Fri,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
24127,6,14,1996,8,DO,M,37,47,1996-06-14,Fri,Control,Dipodomys,ordii,Rodent
24128,6,14,1996,13,DM,F,37,33,1996-06-14,Fri,Short-term Krat Exclosure,Dipodomys,merriami,Rodent
24129,6,14,1996,5,PF,M,17,9,1996-06-14,Fri,Rodent Exclosure,Perognathus,flavus,Rodent
24130,6,14,1996,13,PF,F,16,5,1996-06-14,Fri,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24131,6,14,1996,14,PP,F,23,15,1996-06-14,Fri,Control,Chaetodipus,penicillatus,Rodent
24132,6,14,1996,15,PP,F,23,19,1996-06-14,Fri,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24135,6,14,1996,9,DM,M,39,43,1996-06-14,Fri,Spectab exclosure,Dipodomys,merriami,Rodent
24136,6,14,1996,8,DO,M,36,42,1996-06-14,Fri,Control,Dipodomys,ordii,Rodent
24137,6,14,1996,14,PP,F,23,21,1996-06-14,Fri,Control,Chaetodipus,penicillatus,Rodent
24138,6,14,1996,3,DO,F,37,49,1996-06-14,Fri,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
24139,6,14,1996,4,PP,F,22,15,1996-06-14,Fri,Control,Chaetodipus,penicillatus,Rodent
24140,6,14,1996,8,DO,M,37,49,1996-06-14,Fri,Control,Dipodomys,ordii,Rodent
24141,6,14,1996,13,PF,M,15,9,1996-06-14,Fri,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24142,6,14,1996,3,PP,M,24,22,1996-06-14,Fri,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24143,6,14,1996,9,DM,M,38,50,1996-06-14,Fri,Spectab exclosure,Dipodomys,merriami,Rodent
24145,6,14,1996,11,PM,M,21,19,1996-06-14,Fri,Control,Peromyscus,maniculatus,Rodent
24146,6,14,1996,13,PF,F,16,9,1996-06-14,Fri,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24147,6,14,1996,14,DM,M,35,43,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24148,6,14,1996,6,DO,F,38,52,1996-06-14,Fri,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
24149,6,14,1996,13,PF,M,17,9,1996-06-14,Fri,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24150,6,14,1996,15,PP,F,22,18,1996-06-14,Fri,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24151,6,14,1996,4,PF,F,17,8,1996-06-14,Fri,Control,Perognathus,flavus,Rodent
24153,6,14,1996,4,DM,M,38,46,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24154,6,14,1996,14,DM,M,39,52,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24155,6,14,1996,4,OL,M,23,40,1996-06-14,Fri,Control,Onychomys,leucogaster,Rodent
24156,6,14,1996,14,DM,F,35,44,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24157,6,14,1996,14,DM,F,37,49,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24158,6,14,1996,11,DO,F,34,33,1996-06-14,Fri,Control,Dipodomys,ordii,Rodent
24159,6,14,1996,13,DM,M,36,31,1996-06-14,Fri,Short-term Krat Exclosure,Dipodomys,merriami,Rodent
24160,6,14,1996,14,DM,M,37,48,1996-06-14,Fri,Control,Dipodomys,merriami,Rodent
24161,6,14,1996,15,PF,F,17,10,1996-06-14,Fri,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24162,6,14,1996,5,OT,F,20,29,1996-06-14,Fri,Rodent Exclosure,Onychomys,torridus,Rodent
24163,6,14,1996,13,PP,M,23,13,1996-06-14,Fri,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24164,6,14,1996,15,OT,M,21,26,1996-06-14,Fri,Long-term Krat Exclosure,Onychomys,torridus,Rodent
24166,6,14,1996,6,DO,F,37,42,1996-06-14,Fri,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
24168,6,14,1996,9,DM,M,38,46,1996-06-14,Fri,Spectab exclosure,Dipodomys,merriami,Rodent
24169,6,14,1996,14,PM,M,20,13,1996-06-14,Fri,Control,Peromyscus,maniculatus,Rodent
24170,6,14,1996,15,OL,F,21,21,1996-06-14,Fri,Long-term Krat Exclosure,Onychomys,leucogaster,Rodent
24172,7,20,1996,2,PP,M,22,17,1996-07-20,Sat,Control,Chaetodipus,penicillatus,Rodent
24173,7,20,1996,19,PP,M,22,18,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24174,7,20,1996,21,PF,F,16,9,1996-07-20,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24175,7,20,1996,19,PP,F,22,23,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24176,7,20,1996,2,OT,F,19,23,1996-07-20,Sat,Control,Onychomys,torridus,Rodent
24177,7,20,1996,18,PF,M,15,9,1996-07-20,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24178,7,20,1996,20,PF,F,16,8,1996-07-20,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24179,7,20,1996,17,DM,M,35,44,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24180,7,20,1996,21,PP,F,23,16,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24181,7,20,1996,12,DM,F,35,42,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24182,7,20,1996,23,RM,M,17,12,1996-07-20,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
24183,7,20,1996,18,PP,F,23,14,1996-07-20,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24184,7,20,1996,7,PP,F,24,22,1996-07-20,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24185,7,20,1996,2,PP,F,22,17,1996-07-20,Sat,Control,Chaetodipus,penicillatus,Rodent
24186,7,20,1996,21,PP,F,23,19,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24187,7,20,1996,12,PF,M,17,8,1996-07-20,Sat,Control,Perognathus,flavus,Rodent
24188,7,20,1996,7,PP,M,24,23,1996-07-20,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24189,7,20,1996,1,PP,F,22,16,1996-07-20,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24190,7,20,1996,1,PP,M,23,10,1996-07-20,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24191,7,20,1996,20,PP,F,23,18,1996-07-20,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24192,7,20,1996,21,PP,F,20,17,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24193,7,20,1996,17,DM,M,36,47,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24195,7,20,1996,19,PP,F,22,20,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24196,7,20,1996,22,DM,M,39,49,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24197,7,20,1996,2,DM,F,30,46,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24198,7,20,1996,18,PP,M,23,19,1996-07-20,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24199,7,20,1996,20,PP,M,24,20,1996-07-20,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24200,7,20,1996,12,DM,M,36,49,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24201,7,20,1996,7,PP,F,23,17,1996-07-20,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24202,7,20,1996,12,PP,F,23,21,1996-07-20,Sat,Control,Chaetodipus,penicillatus,Rodent
24203,7,20,1996,19,PF,M,15,9,1996-07-20,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24204,7,20,1996,7,PP,M,22,21,1996-07-20,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24205,7,20,1996,19,PF,F,16,7,1996-07-20,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24206,7,20,1996,17,DM,M,37,49,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24207,7,20,1996,7,PP,F,23,20,1996-07-20,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24208,7,20,1996,17,OT,M,22,28,1996-07-20,Sat,Control,Onychomys,torridus,Rodent
24209,7,20,1996,22,DM,F,37,51,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24210,7,20,1996,1,PP,M,23,19,1996-07-20,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24211,7,20,1996,20,PF,M,16,10,1996-07-20,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24212,7,20,1996,1,DO,F,35,58,1996-07-20,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
24214,7,20,1996,7,PP,M,23,23,1996-07-20,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24215,7,20,1996,17,PP,M,21,20,1996-07-20,Sat,Control,Chaetodipus,penicillatus,Rodent
24216,7,20,1996,2,PB,F,26,24,1996-07-20,Sat,Control,Chaetodipus,baileyi,Rodent
24217,7,20,1996,2,PP,M,23,12,1996-07-20,Sat,Control,Chaetodipus,penicillatus,Rodent
24218,7,20,1996,17,DM,M,37,53,1996-07-20,Sat,Control,Dipodomys,merriami,Rodent
24220,7,20,1996,1,PF,F,15,7,1996-07-20,Sat,Spectab exclosure,Perognathus,flavus,Rodent
24221,7,20,1996,18,PF,F,15,10,1996-07-20,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24222,7,20,1996,17,PF,F,16,7,1996-07-20,Sat,Control,Perognathus,flavus,Rodent
24223,7,20,1996,21,PP,F,23,21,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24224,7,20,1996,21,PP,F,22,26,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24225,7,20,1996,12,PF,F,16,6,1996-07-20,Sat,Control,Perognathus,flavus,Rodent
24226,7,20,1996,19,PP,M,23,19,1996-07-20,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24227,7,20,1996,22,PF,M,16,8,1996-07-20,Sat,Control,Perognathus,flavus,Rodent
24229,7,21,1996,5,PF,M,17,6,1996-07-21,Sun,Rodent Exclosure,Perognathus,flavus,Rodent
24230,7,21,1996,9,PP,F,22,13,1996-07-21,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24231,7,21,1996,4,DM,M,39,49,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24232,7,21,1996,8,DO,F,36,54,1996-07-21,Sun,Control,Dipodomys,ordii,Rodent
24233,7,21,1996,3,PP,F,24,20,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24234,7,21,1996,4,PF,F,17,9,1996-07-21,Sun,Control,Perognathus,flavus,Rodent
24235,7,21,1996,15,PF,M,17,10,1996-07-21,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24236,7,21,1996,3,DO,F,35,49,1996-07-21,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
24237,7,21,1996,4,DM,M,40,51,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24238,7,21,1996,3,DO,F,37,51,1996-07-21,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
24239,7,21,1996,15,PP,F,24,23,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24240,7,21,1996,4,PF,M,17,11,1996-07-21,Sun,Control,Perognathus,flavus,Rodent
24241,7,21,1996,9,DM,F,37,41,1996-07-21,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
24243,7,21,1996,15,DM,M,38,46,1996-07-21,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
24244,7,21,1996,8,PP,M,23,25,1996-07-21,Sun,Control,Chaetodipus,penicillatus,Rodent
24245,7,21,1996,3,PP,M,23,19,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24246,7,21,1996,3,PP,M,21,17,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24247,7,21,1996,11,PF,M,17,9,1996-07-21,Sun,Control,Perognathus,flavus,Rodent
24248,7,21,1996,8,PP,F,24,23,1996-07-21,Sun,Control,Chaetodipus,penicillatus,Rodent
24249,7,21,1996,14,PF,F,17,10,1996-07-21,Sun,Control,Perognathus,flavus,Rodent
24250,7,21,1996,9,DM,M,37,48,1996-07-21,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
24251,7,21,1996,8,DO,M,37,52,1996-07-21,Sun,Control,Dipodomys,ordii,Rodent
24252,7,21,1996,5,PF,F,15,8,1996-07-21,Sun,Rodent Exclosure,Perognathus,flavus,Rodent
24253,7,21,1996,11,PP,M,23,15,1996-07-21,Sun,Control,Chaetodipus,penicillatus,Rodent
24254,7,21,1996,9,OT,M,20,32,1996-07-21,Sun,Spectab exclosure,Onychomys,torridus,Rodent
24255,7,21,1996,5,OT,M,20,22,1996-07-21,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
24256,7,21,1996,4,DM,M,37,47,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24257,7,21,1996,6,DO,F,37,58,1996-07-21,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
24258,7,21,1996,6,DO,F,39,52,1996-07-21,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
24259,7,21,1996,8,DO,M,35,51,1996-07-21,Sun,Control,Dipodomys,ordii,Rodent
24260,7,21,1996,14,DM,M,37,55,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24261,7,21,1996,9,DM,M,37,45,1996-07-21,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
24262,7,21,1996,14,DM,M,37,44,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24263,7,21,1996,13,PF,F,15,13,1996-07-21,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24264,7,21,1996,14,DM,F,36,55,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24265,7,21,1996,15,PP,M,23,23,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24266,7,21,1996,11,OT,M,20,19,1996-07-21,Sun,Control,Onychomys,torridus,Rodent
24267,7,21,1996,8,DO,M,38,54,1996-07-21,Sun,Control,Dipodomys,ordii,Rodent
24268,7,21,1996,4,PF,F,17,9,1996-07-21,Sun,Control,Perognathus,flavus,Rodent
24269,7,21,1996,6,DO,M,36,50,1996-07-21,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
24270,7,21,1996,11,DM,M,37,39,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24271,7,21,1996,13,DM,F,37,44,1996-07-21,Sun,Short-term Krat Exclosure,Dipodomys,merriami,Rodent
24272,7,21,1996,3,DO,F,38,53,1996-07-21,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
24273,7,21,1996,8,DO,M,36,51,1996-07-21,Sun,Control,Dipodomys,ordii,Rodent
24274,7,21,1996,3,PP,M,22,18,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24275,7,21,1996,4,DM,M,38,45,1996-07-21,Sun,Control,Dipodomys,merriami,Rodent
24276,7,21,1996,3,PP,M,23,19,1996-07-21,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24279,8,14,1996,19,PP,M,21,18,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24280,8,14,1996,22,DM,F,35,46,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24281,8,14,1996,19,PB,F,23,23,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
24282,8,14,1996,22,DM,F,39,42,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24283,8,14,1996,20,PP,F,23,18,1996-08-14,Wed,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24285,8,14,1996,22,PP,M,23,16,1996-08-14,Wed,Control,Chaetodipus,penicillatus,Rodent
24287,8,14,1996,18,PF,M,15,8,1996-08-14,Wed,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24288,8,14,1996,1,PP,F,23,15,1996-08-14,Wed,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24289,8,14,1996,19,PP,F,22,17,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24290,8,14,1996,12,DM,M,38,57,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24291,8,14,1996,21,PP,F,22,20,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24292,8,14,1996,2,DM,F,35,47,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24293,8,14,1996,17,DM,M,38,44,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24294,8,14,1996,1,PP,M,23,19,1996-08-14,Wed,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24295,8,14,1996,1,PP,F,24,16,1996-08-14,Wed,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24296,8,14,1996,19,PP,F,24,22,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24297,8,14,1996,17,PF,M,16,10,1996-08-14,Wed,Control,Perognathus,flavus,Rodent
24298,8,14,1996,1,DO,M,36,23,1996-08-14,Wed,Spectab exclosure,Dipodomys,ordii,Rodent
24299,8,14,1996,17,PP,M,22,20,1996-08-14,Wed,Control,Chaetodipus,penicillatus,Rodent
24300,8,14,1996,12,DM,F,36,44,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24301,8,14,1996,19,PP,M,22,18,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24302,8,14,1996,21,PP,F,23,18,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24303,8,14,1996,1,PB,F,26,32,1996-08-14,Wed,Spectab exclosure,Chaetodipus,baileyi,Rodent
24304,8,14,1996,12,DM,M,39,44,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24305,8,14,1996,12,PP,F,23,19,1996-08-14,Wed,Control,Chaetodipus,penicillatus,Rodent
24306,8,14,1996,2,DM,M,36,40,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24307,8,14,1996,2,PP,F,22,19,1996-08-14,Wed,Control,Chaetodipus,penicillatus,Rodent
24309,8,14,1996,20,PP,F,23,18,1996-08-14,Wed,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24310,8,14,1996,7,PP,F,23,17,1996-08-14,Wed,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24311,8,14,1996,23,PP,F,23,16,1996-08-14,Wed,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
24312,8,14,1996,1,DO,F,36,46,1996-08-14,Wed,Spectab exclosure,Dipodomys,ordii,Rodent
24313,8,14,1996,19,PP,M,22,15,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24314,8,14,1996,18,PP,F,24,20,1996-08-14,Wed,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24315,8,14,1996,18,PP,F,22,16,1996-08-14,Wed,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24316,8,14,1996,20,PP,M,23,21,1996-08-14,Wed,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24317,8,14,1996,1,PP,F,22,18,1996-08-14,Wed,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24318,8,14,1996,2,PP,M,23,15,1996-08-14,Wed,Control,Chaetodipus,penicillatus,Rodent
24319,8,14,1996,12,DM,F,36,49,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24320,8,14,1996,18,PF,F,16,11,1996-08-14,Wed,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24321,8,14,1996,17,DM,M,37,46,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24322,8,14,1996,20,PP,M,22,19,1996-08-14,Wed,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24323,8,14,1996,19,PP,M,23,19,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24324,8,14,1996,12,PP,F,23,16,1996-08-14,Wed,Control,Chaetodipus,penicillatus,Rodent
24325,8,14,1996,21,PP,F,24,21,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24326,8,14,1996,21,PP,F,23,17,1996-08-14,Wed,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24327,8,14,1996,12,PF,M,16,9,1996-08-14,Wed,Control,Perognathus,flavus,Rodent
24328,8,14,1996,17,DM,M,38,49,1996-08-14,Wed,Control,Dipodomys,merriami,Rodent
24330,8,15,1996,3,PP,F,22,16,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24331,8,15,1996,6,PP,M,23,15,1996-08-15,Thu,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24332,8,15,1996,8,PP,M,23,15,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
24333,8,15,1996,14,PP,M,22,13,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
24334,8,15,1996,3,DO,F,34,48,1996-08-15,Thu,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
24335,8,15,1996,14,PP,M,22,17,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
24336,8,15,1996,3,PP,F,23,15,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24338,8,15,1996,15,DM,M,37,41,1996-08-15,Thu,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
24339,8,15,1996,9,DM,F,37,45,1996-08-15,Thu,Spectab exclosure,Dipodomys,merriami,Rodent
24340,8,15,1996,14,DM,F,37,48,1996-08-15,Thu,Control,Dipodomys,merriami,Rodent
24341,8,15,1996,6,PF,F,16,9,1996-08-15,Thu,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24342,8,15,1996,11,DO,F,40,59,1996-08-15,Thu,Control,Dipodomys,ordii,Rodent
24344,8,15,1996,8,DO,F,36,55,1996-08-15,Thu,Control,Dipodomys,ordii,Rodent
24345,8,15,1996,4,DM,M,37,52,1996-08-15,Thu,Control,Dipodomys,merriami,Rodent
24346,8,15,1996,14,DM,M,36,45,1996-08-15,Thu,Control,Dipodomys,merriami,Rodent
24347,8,15,1996,3,PP,M,24,19,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24348,8,15,1996,13,PP,M,22,18,1996-08-15,Thu,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24349,8,15,1996,6,PF,F,15,8,1996-08-15,Thu,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24350,8,15,1996,5,PF,M,16,8,1996-08-15,Thu,Rodent Exclosure,Perognathus,flavus,Rodent
24351,8,15,1996,3,PP,M,22,17,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24352,8,15,1996,5,PF,F,16,8,1996-08-15,Thu,Rodent Exclosure,Perognathus,flavus,Rodent
24353,8,15,1996,11,DM,M,38,43,1996-08-15,Thu,Control,Dipodomys,merriami,Rodent
24354,8,15,1996,9,PP,M,23,13,1996-08-15,Thu,Spectab exclosure,Chaetodipus,penicillatus,Rodent
24355,8,15,1996,4,PP,M,23,12,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
24356,8,15,1996,4,DM,M,37,45,1996-08-15,Thu,Control,Dipodomys,merriami,Rodent
24357,8,15,1996,6,OT,M,20,22,1996-08-15,Thu,Short-term Krat Exclosure,Onychomys,torridus,Rodent
24358,8,15,1996,11,PP,F,22,11,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
24359,8,15,1996,5,OT,F,21,22,1996-08-15,Thu,Rodent Exclosure,Onychomys,torridus,Rodent
24360,8,15,1996,3,PP,F,22,15,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24361,8,15,1996,15,PP,F,23,21,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24362,8,15,1996,3,PP,M,22,11,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24363,8,15,1996,6,PF,F,15,8,1996-08-15,Thu,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24364,8,15,1996,3,PP,F,23,17,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24365,8,15,1996,14,DM,M,38,49,1996-08-15,Thu,Control,Dipodomys,merriami,Rodent
24366,8,15,1996,9,DM,M,36,47,1996-08-15,Thu,Spectab exclosure,Dipodomys,merriami,Rodent
24367,8,15,1996,13,PP,M,24,18,1996-08-15,Thu,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24368,8,15,1996,3,PP,M,22,17,1996-08-15,Thu,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24369,8,15,1996,13,PP,M,23,19,1996-08-15,Thu,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24370,8,15,1996,13,PF,F,15,8,1996-08-15,Thu,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24371,8,15,1996,8,DO,M,36,45,1996-08-15,Thu,Control,Dipodomys,ordii,Rodent
24372,8,15,1996,13,DM,F,37,41,1996-08-15,Thu,Short-term Krat Exclosure,Dipodomys,merriami,Rodent
24373,8,15,1996,9,DM,M,36,47,1996-08-15,Thu,Spectab exclosure,Dipodomys,merriami,Rodent
24374,8,15,1996,4,PP,F,21,14,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
24375,8,15,1996,6,PP,M,22,15,1996-08-15,Thu,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
24376,8,15,1996,8,PP,F,21,13,1996-08-15,Thu,Control,Chaetodipus,penicillatus,Rodent
